ID,gender,pastPurchases,ageGroup,jobIndustry,wealthSegment,ownsCar,tenure,state,propertyValuation,totalSpent
3287,Female,30-39,30-39,,Affluent Customer,Yes,04-07,NSW,11,3199.1
3289,Male,40-49,40-49,Property,Mass Customer,No,12-15,NSW,12,3476.23
3290,Male,20-29,50-59,Manufacturing,High Net Worth,Yes,16-19,VIC,8,6520.13
3291,Female,30-39,60+,Manufacturing,Mass Customer,No,12-15,NSW,11,2199.04
3292,Male,70-79,40-49,Retail,Affluent Customer,Yes,00-03,NSW,10,15.08
3293,Female,90-99,30-39,,High Net Worth,No,16-19,NSW,11,3649.71
3294,Female,90-99,30-39,Manufacturing,Affluent Customer,No,04-07,VIC,4,2826.89
3295,Male,10-19,50-59,Retail,High Net Worth,Yes,08-11,VIC,4,5246.61
3296,Female,70-79,40-49,Financial Services,Affluent Customer,Yes,16-19,NSW,11,4920.72
3297,Male,30-39,40-49,Manufacturing,Mass Customer,No,12-15,VIC,6,1521.43
3299,Female,20-29,40-49,Manufacturing,Affluent Customer,Yes,12-15,VIC,6,2747.57
3300,Male,40-49,50-59,Retail,Mass Customer,No,12-15,NSW,9,3936.44
3301,Male,0-9,30-39,,Mass Customer,Yes,04-07,NSW,8,1929.78
3302,Male,10-19,60+,Financial Services,Affluent Customer,No,16-19,NSW,9,2658.49
3303,Male,50-59,50-59,Telecommunications,Affluent Customer,Yes,08-11,VIC,10,2547.01
3304,Male,40-49,30-39,,Mass Customer,No,12-15,QLD,8,4236.21
3305,Male,20-29,40-49,Health,Mass Customer,Yes,08-11,NSW,10,124.79
3306,Male,50-59,18-29,Financial Services,Mass Customer,No,04-07,NSW,9,1880.94
3307,Female,90-99,40-49,Health,High Net Worth,No,12-15,QLD,2,4311.99
3308,Female,0-9,40-49,Financial Services,Mass Customer,Yes,12-15,NSW,12,953.15
3309,Male,30-39,40-49,,High Net Worth,Yes,00-03,QLD,6,2221.5
3310,Female,80-89,50-59,Property,Affluent Customer,Yes,12-15,NSW,8,3121.04
3311,Female,50-59,40-49,Manufacturing,Mass Customer,Yes,08-11,QLD,7,1705.39
3313,Female,10-19,18-29,Property,High Net Worth,Yes,04-07,NSW,10,2082.46
3314,Female,50-59,40-49,Financial Services,Mass Customer,Yes,12-15,NSW,10,2561.12
3315,Female,70-79,18-29,Property,Mass Customer,Yes,04-07,VIC,7,4892.17
3316,Female,30-39,60+,,Mass Customer,No,16-19,NSW,9,1924.03
3317,Male,30-39,50-59,Financial Services,Mass Customer,Yes,08-11,VIC,7,1213.31
3318,Male,30-39,50-59,Manufacturing,High Net Worth,Yes,16-19,NSW,1,2354.55
3319,Female,60-69,50-59,Financial Services,Affluent Customer,Yes,16-19,VIC,7,2464.61
3320,Female,10-19,18-29,Manufacturing,High Net Worth,No,04-07,VIC,10,2739.5
3321,Male,30-39,40-49,,High Net Worth,Yes,12-15,NSW,11,324.78
3323,Male,90-99,40-49,Health,High Net Worth,No,08-11,QLD,7,2791.6
3324,Male,30-39,40-49,Health,Mass Customer,Yes,08-11,VIC,9,2986.96
3325,Male,80-89,18-29,Manufacturing,High Net Worth,No,00-03,NSW,2,3028.2
3326,Male,80-89,40-49,Manufacturing,High Net Worth,Yes,20-22,NSW,9,7237.66
3327,Male,80-89,40-49,Manufacturing,Mass Customer,No,12-15,VIC,4,3782.79
3328,Female,50-59,50-59,Health,Mass Customer,No,04-07,QLD,6,2068.3
3329,Female,90-99,40-49,,High Net Worth,No,12-15,NSW,8,2083.26
3330,Female,70-79,60+,Health,Mass Customer,Yes,16-19,NSW,12,3445.49
3331,Female,10-19,40-49,Financial Services,Mass Customer,No,08-11,VIC,3,3159.58
3332,Female,40-49,18-29,Health,Mass Customer,No,00-03,NSW,11,2799.26
3333,Female,30-39,40-49,Property,Mass Customer,Yes,16-19,NSW,10,1911.08
3334,Female,60-69,50-59,Health,Mass Customer,Yes,12-15,NSW,12,2428.32
3335,Male,40-49,40-49,Health,Mass Customer,No,16-19,QLD,1,3582.69
3336,Male,40-49,40-49,Manufacturing,Mass Customer,Yes,08-11,QLD,1,4232.29
3337,Male,50-59,40-49,Argiculture,Mass Customer,Yes,16-19,QLD,4,3015.81
3338,Female,40-49,50-59,Manufacturing,Mass Customer,Yes,08-11,NSW,6,1912.53
3339,Male,70-79,30-39,Health,Mass Customer,No,20-22,VIC,3,1163.92
3340,Male,60-69,18-29,,Mass Customer,No,00-03,NSW,11,2364.51
3341,Female,10-19,40-49,Retail,Affluent Customer,Yes,04-07,NSW,12,921.62
3342,Male,50-59,30-39,Entertainment,Mass Customer,No,04-07,NSW,9,2820.79
3344,Female,60-69,18-29,,Affluent Customer,Yes,00-03,NSW,12,3962.06
3345,Male,80-89,40-49,Financial Services,High Net Worth,No,12-15,QLD,2,1367.0
3346,Female,60-69,18-29,Financial Services,High Net Worth,No,00-03,QLD,2,1511.57
3347,Male,90-99,30-39,Entertainment,High Net Worth,Yes,16-19,VIC,10,2978.04
3348,Female,90-99,60+,Health,High Net Worth,Yes,04-07,NSW,1,1136.03
3349,Male,10-19,30-39,Argiculture,Affluent Customer,No,08-11,VIC,9,2496.51
3350,Male,50-59,40-49,Manufacturing,Affluent Customer,No,04-07,NSW,10,5796.16
3351,Female,10-19,30-39,,Affluent Customer,No,12-15,QLD,7,3138.49
3352,Male,10-19,18-29,Manufacturing,Affluent Customer,No,00-03,VIC,5,2839.35
3353,Female,90-99,18-29,,Mass Customer,Yes,00-03,NSW,8,2608.46
3354,Male,10-19,40-49,Manufacturing,Mass Customer,Yes,08-11,VIC,10,1860.56
3355,Female,50-59,30-39,Manufacturing,Mass Customer,No,00-03,QLD,4,2464.61
3356,Male,40-49,60+,Financial Services,Mass Customer,Yes,04-07,VIC,8,2799.7
3357,Male,20-29,18-29,Manufacturing,Affluent Customer,No,04-07,QLD,4,1441.0
3358,Male,30-39,40-49,Manufacturing,Affluent Customer,Yes,08-11,NSW,9,3167.81
3359,Male,80-89,18-29,,Mass Customer,No,00-03,VIC,7,1120.87
3360,Female,70-79,50-59,Health,Affluent Customer,No,04-07,NSW,10,4179.51
3361,Female,60-69,50-59,Property,Mass Customer,Yes,08-11,NSW,9,4752.7
3362,Male,60-69,40-49,Financial Services,Affluent Customer,No,12-15,QLD,9,558.49
3363,Male,20-29,18-29,Manufacturing,High Net Worth,Yes,00-03,QLD,5,1800.72
3364,Male,70-79,18-29,Manufacturing,Mass Customer,Yes,00-03,NSW,6,3473.79
3366,Male,90-99,40-49,Manufacturing,Mass Customer,Yes,12-15,NSW,7,2264.1
3367,Female,70-79,18-29,Entertainment,Mass Customer,Yes,00-03,VIC,2,4779.07
3368,Female,0-9,50-59,Financial Services,Affluent Customer,No,16-19,NSW,8,3153.48
3369,Female,90-99,40-49,,Mass Customer,No,08-11,QLD,1,2672.28
3370,Male,0-9,60+,,High Net Worth,Yes,04-07,NSW,12,4078.82
3371,Female,50-59,40-49,Retail,Mass Customer,No,16-19,QLD,4,4677.69
3372,Male,60-69,60+,Telecommunications,High Net Worth,No,12-15,NSW,12,2684.47
3373,Female,10-19,18-29,Health,Mass Customer,No,04-07,NSW,10,4048.46
3374,Female,70-79,60+,Manufacturing,Mass Customer,Yes,12-15,NSW,8,5034.57
3375,Male,30-39,18-29,Financial Services,High Net Worth,Yes,04-07,NSW,10,4285.94
3376,Female,70-79,30-39,Manufacturing,Mass Customer,No,16-19,NSW,9,893.96
3377,Male,10-19,30-39,Manufacturing,Mass Customer,Yes,04-07,QLD,9,3395.35
3378,Female,10-19,50-59,Financial Services,Affluent Customer,No,12-15,VIC,8,3399.02
3379,Female,50-59,18-29,Health,Mass Customer,Yes,00-03,VIC,11,4006.89
3380,Male,40-49,60+,Manufacturing,High Net Worth,Yes,12-15,VIC,5,2793.81
3381,Male,20-29,18-29,,Mass Customer,No,04-07,VIC,3,4829.4
3382,Male,90-99,40-49,,High Net Worth,No,08-11,VIC,10,4222.77
3383,Male,40-49,30-39,Financial Services,Affluent Customer,Yes,08-11,VIC,8,4387.16
3384,Male,10-19,18-29,,Mass Customer,No,04-07,QLD,8,2050.66
3385,Female,20-29,40-49,Argiculture,Mass Customer,No,08-11,NSW,9,1175.54
3386,Male,20-29,18-29,IT,High Net Worth,Yes,00-03,NSW,1,2633.5
3387,Female,10-19,40-49,Manufacturing,Affluent Customer,Yes,12-15,NSW,9,5318.69
3388,Male,80-89,30-39,Retail,Mass Customer,No,04-07,NSW,6,3516.78
3389,Female,20-29,40-49,,Affluent Customer,No,16-19,VIC,9,4462.32
3390,Female,20-29,50-59,,High Net Worth,No,04-07,VIC,8,3952.89
3391,Male,90-99,18-29,Manufacturing,Mass Customer,No,04-07,VIC,7,2201.58
3392,Male,40-49,40-49,Financial Services,Mass Customer,No,08-11,NSW,11,114.93
3393,Female,20-29,60+,Retail,Mass Customer,Yes,04-07,NSW,12,2095.77
3394,Male,30-39,40-49,Health,Mass Customer,No,20-22,NSW,10,2481.01
3395,Male,70-79,18-29,Financial Services,Mass Customer,No,00-03,VIC,8,2586.85
3396,Male,10-19,60+,Manufacturing,Mass Customer,Yes,08-11,NSW,10,119.73
3397,Female,70-79,30-39,IT,Mass Customer,No,08-11,QLD,8,808.85
3398,Male,60-69,40-49,,High Net Worth,Yes,04-07,NSW,9,2666.06
3399,Male,90-99,18-29,Financial Services,Mass Customer,No,00-03,NSW,9,3084.76
3400,Female,40-49,30-39,Financial Services,Mass Customer,Yes,16-19,VIC,10,1402.9
3401,Female,90-99,18-29,Telecommunications,Mass Customer,Yes,04-07,NSW,10,3847.02
3402,Female,70-79,30-39,Retail,Mass Customer,No,08-11,NSW,1,6036.19
3403,Female,20-29,18-29,Financial Services,Mass Customer,Yes,00-03,VIC,5,3253.38
3404,Female,0-9,40-49,Property,Affluent Customer,No,20-22,NSW,11,2430.52
3405,Female,80-89,18-29,Financial Services,Mass Customer,Yes,00-03,QLD,6,6167.71
3406,Female,30-39,40-49,IT,Mass Customer,Yes,08-11,NSW,9,5463.64
3407,Male,50-59,50-59,Financial Services,High Net Worth,Yes,16-19,VIC,10,3669.36
3408,Female,10-19,40-49,Manufacturing,Mass Customer,No,16-19,QLD,8,1355.24
3409,Female,70-79,40-49,Argiculture,Mass Customer,No,16-19,QLD,1,1417.11
3410,Female,90-99,60+,Property,Mass Customer,No,16-19,NSW,10,139.65
3411,Female,60-69,40-49,,Mass Customer,Yes,20-22,VIC,5,5772.78
3412,Female,60-69,40-49,,Mass Customer,Yes,04-07,NSW,8,2417.74
3413,Female,90-99,18-29,Financial Services,Mass Customer,No,00-03,NSW,10,4076.18
3414,Female,40-49,50-59,,Affluent Customer,Yes,08-11,NSW,7,1734.6
3415,Male,40-49,50-59,Property,High Net Worth,Yes,08-11,NSW,7,4669.3
3416,Female,0-9,40-49,Manufacturing,Mass Customer,Yes,08-11,VIC,7,1207.08
3417,Female,90-99,40-49,Health,Mass Customer,No,04-07,VIC,12,3975.14
3418,Female,10-19,60+,Health,High Net Worth,No,16-19,NSW,1,2033.01
3419,Female,10-19,40-49,,Mass Customer,Yes,16-19,QLD,7,2591.33
3420,Male,90-99,40-49,Financial Services,Mass Customer,Yes,16-19,QLD,5,5215.99
3421,Female,60-69,50-59,Health,Affluent Customer,Yes,16-19,NSW,10,4255.89
3422,Female,30-39,40-49,Manufacturing,Mass Customer,No,04-07,NSW,10,2127.64
3423,Female,50-59,18-29,Health,Affluent Customer,No,00-03,VIC,9,751.32
3424,Female,30-39,40-49,Manufacturing,Affluent Customer,Yes,08-11,VIC,8,2056.27
3425,Male,30-39,30-39,Manufacturing,Mass Customer,Yes,12-15,VIC,7,3350.14
3426,Male,40-49,60+,Entertainment,Mass Customer,No,16-19,NSW,8,3713.52
3427,Male,60-69,30-39,Financial Services,Mass Customer,Yes,16-19,NSW,9,3921.0
3428,Female,70-79,40-49,Manufacturing,Mass Customer,Yes,16-19,NSW,3,509.97
3429,Female,30-39,50-59,Health,High Net Worth,No,12-15,NSW,1,2242.33
3430,Male,70-79,50-59,Health,Affluent Customer,Yes,08-11,NSW,12,1653.02
3431,Male,90-99,18-29,Property,Affluent Customer,No,04-07,VIC,1,6022.12
3432,Female,90-99,30-39,Argiculture,Mass Customer,Yes,00-03,QLD,7,3707.7
3433,Female,10-19,18-29,Property,Mass Customer,No,00-03,VIC,8,4333.55
3434,Female,20-29,40-49,Health,Mass Customer,No,16-19,VIC,11,1831.51
3435,Female,80-89,18-29,,Affluent Customer,No,00-03,QLD,3,2294.25
3436,Female,0-9,60+,Financial Services,Mass Customer,Yes,04-07,NSW,10,3302.82
3437,Male,70-79,50-59,Retail,High Net Worth,No,12-15,VIC,6,2340.72
3438,Male,10-19,18-29,Manufacturing,Mass Customer,No,00-03,NSW,7,3180.64
3439,Female,40-49,40-49,,Affluent Customer,Yes,16-19,VIC,8,2109.28
3440,Female,10-19,60+,Manufacturing,Mass Customer,No,04-07,NSW,12,1243.65
3441,Female,40-49,30-39,Manufacturing,High Net Worth,Yes,20-22,VIC,9,2119.43
3442,Female,10-19,50-59,Retail,Mass Customer,Yes,12-15,NSW,8,1535.84
3443,Male,10-19,18-29,,Mass Customer,Yes,04-07,NSW,3,3128.74
3444,Female,70-79,40-49,Manufacturing,Affluent Customer,No,04-07,VIC,8,1447.98
3445,Male,60-69,50-59,Financial Services,Affluent Customer,Yes,08-11,VIC,4,2585.06
3446,Male,0-9,50-59,Manufacturing,Mass Customer,No,12-15,QLD,4,308.78
3447,Female,40-49,40-49,Financial Services,High Net Worth,No,16-19,VIC,8,4324.39
3448,Male,20-29,40-49,Financial Services,High Net Worth,No,08-11,NSW,9,2616.8
3449,Female,50-59,40-49,Argiculture,High Net Worth,Yes,00-03,NSW,10,1541.16
3450,Female,80-89,18-29,Retail,Mass Customer,No,04-07,QLD,3,3984.87
3451,Male,80-89,50-59,,High Net Worth,No,08-11,NSW,5,4489.09
3452,Female,20-29,50-59,Retail,Mass Customer,No,12-15,NSW,10,1820.57
3453,Female,50-59,30-39,Retail,Affluent Customer,No,12-15,QLD,9,2341.29
3454,Male,10-19,50-59,,Mass Customer,No,16-19,QLD,9,1340.11
3455,Male,20-29,60+,,Mass Customer,Yes,08-11,QLD,4,1766.48
3456,Female,10-19,60+,,Mass Customer,Yes,12-15,NSW,11,2399.59
3457,Female,10-19,60+,Manufacturing,Mass Customer,No,16-19,VIC,8,1802.9
3458,Male,30-39,40-49,Manufacturing,High Net Worth,Yes,16-19,NSW,9,1804.88
3459,Female,60-69,18-29,Entertainment,Mass Customer,Yes,00-03,QLD,10,2667.14
3460,Male,20-29,18-29,Financial Services,Mass Customer,No,00-03,VIC,10,6305.24
3461,Male,20-29,50-59,Manufacturing,Affluent Customer,Yes,16-19,NSW,9,4233.2
3462,Female,90-99,60+,Health,High Net Worth,No,16-19,VIC,1,3137.31
3463,Male,0-9,30-39,Financial Services,Affluent Customer,No,00-03,NSW,11,993.92
3464,Female,30-39,30-39,Financial Services,Mass Customer,Yes,04-07,NSW,10,299.27
3465,Female,70-79,40-49,Manufacturing,High Net Worth,Yes,04-07,NSW,12,4256.18
3466,Male,60-69,40-49,IT,Mass Customer,No,16-19,VIC,11,272.79
3467,Male,30-39,40-49,IT,Mass Customer,No,20-22,QLD,6,5135.0
3468,Male,0-9,30-39,,Mass Customer,No,04-07,NSW,12,1770.36
3469,Female,90-99,30-39,Health,Mass Customer,Yes,04-07,QLD,3,1625.44
3470,Female,50-59,50-59,Health,Affluent Customer,Yes,04-07,VIC,11,7228.8
3471,Female,90-99,60+,IT,High Net Worth,Yes,08-11,NSW,7,1914.1
3472,Male,10-19,40-49,Retail,Affluent Customer,Yes,16-19,NSW,3,2779.58
3474,Male,90-99,40-49,Manufacturing,Mass Customer,No,12-15,QLD,1,2358.99
3475,Female,10-19,30-39,Retail,Affluent Customer,No,00-03,NSW,10,2515.14
3476,Male,30-39,30-39,Manufacturing,Affluent Customer,No,04-07,NSW,11,1152.36
3477,Female,90-99,18-29,Financial Services,Affluent Customer,Yes,04-07,NSW,7,4401.92
3478,Male,50-59,30-39,Health,Mass Customer,No,16-19,NSW,1,4297.85
3479,Female,30-39,50-59,IT,Mass Customer,No,12-15,VIC,9,986.56
3480,Male,30-39,60+,,Mass Customer,No,20-22,NSW,10,1770.26
3481,Male,30-39,18-29,Manufacturing,High Net Worth,No,04-07,VIC,7,2438.45
3482,Female,70-79,18-29,Health,Affluent Customer,Yes,00-03,QLD,8,5549.59
3483,Male,10-19,60+,Health,High Net Worth,Yes,12-15,QLD,5,2193.04
3484,Female,10-19,40-49,Financial Services,High Net Worth,Yes,20-22,QLD,6,5924.55
3485,Female,10-19,30-39,Financial Services,High Net Worth,Yes,08-11,NSW,8,1720.35
3486,Male,60-69,60+,Manufacturing,Mass Customer,No,16-19,NSW,8,2972.34
3487,Female,0-9,40-49,Health,High Net Worth,No,16-19,VIC,9,1837.75
3488,Male,60-69,40-49,Manufacturing,Mass Customer,Yes,08-11,NSW,10,815.95
3489,Female,90-99,50-59,Argiculture,Mass Customer,Yes,08-11,NSW,11,2644.44
3490,Male,40-49,40-49,Financial Services,High Net Worth,No,12-15,NSW,10,1100.17
3491,Female,60-69,40-49,Financial Services,Affluent Customer,No,08-11,VIC,10,1430.28
3492,Male,80-89,50-59,Manufacturing,Mass Customer,No,16-19,VIC,9,2193.81
3493,Male,30-39,50-59,Health,High Net Worth,No,16-19,NSW,10,3728.88
3494,Male,70-79,18-29,Argiculture,High Net Worth,No,00-03,NSW,10,2755.11
3495,Female,50-59,30-39,Financial Services,High Net Worth,No,08-11,NSW,9,3847.65
3496,Male,90-99,30-39,Manufacturing,Mass Customer,Yes,16-19,NSW,9,2045.84
3497,Female,70-79,30-39,Manufacturing,Affluent Customer,Yes,16-19,VIC,5,1648.32
3498,Female,20-29,18-29,Manufacturing,Mass Customer,No,04-07,VIC,4,3147.33
3499,Male,20-29,40-49,Manufacturing,Mass Customer,Yes,04-07,QLD,9,4955.25
3500,Female,70-79,50-59,Entertainment,Affluent Customer,No,16-19,NSW,10,1785.86
3501,Female,60-69,50-59,Telecommunications,Mass Customer,Yes,16-19,NSW,11,0.0
3502,Male,0-9,18-29,Retail,High Net Worth,Yes,00-03,NSW,10,0.0
3503,Female,50-59,40-49,Financial Services,Affluent Customer,Yes,08-11,NSW,11,0.0
3504,Female,30-39,50-59,Manufacturing,Mass Customer,Yes,04-07,VIC,10,0.0
3505,Female,40-49,40-49,Retail,Mass Customer,No,12-15,NSW,10,0.0
3506,Female,10-19,40-49,Financial Services,Mass Customer,No,12-15,NSW,7,0.0
3507,Male,70-79,60+,Financial Services,Mass Customer,No,04-07,VIC,3,0.0
3508,Male,80-89,30-39,Health,Mass Customer,No,04-07,VIC,10,0.0
3509,Female,80-89,40-49,Health,Mass Customer,Yes,12-15,VIC,9,0.0
3511,Male,20-29,50-59,Health,Affluent Customer,No,08-11,VIC,4,0.0
3512,Male,60-69,18-29,Financial Services,Mass Customer,Yes,08-11,NSW,10,0.0
3514,Male,20-29,50-59,,Mass Customer,No,08-11,VIC,7,0.0
3515,Female,10-19,40-49,Telecommunications,High Net Worth,Yes,16-19,QLD,5,0.0
3516,Male,90-99,40-49,Property,Mass Customer,Yes,12-15,NSW,10,0.0
3517,Female,40-49,60+,,Mass Customer,Yes,04-07,QLD,8,0.0
3518,Female,40-49,40-49,IT,Mass Customer,Yes,08-11,NSW,8,0.0
3519,Male,10-19,40-49,Manufacturing,Mass Customer,Yes,08-11,NSW,5,0.0
3520,Male,40-49,50-59,Health,Mass Customer,Yes,16-19,NSW,12,0.0
3521,Female,20-29,40-49,,High Net Worth,Yes,16-19,NSW,11,0.0
3522,Female,70-79,30-39,Financial Services,High Net Worth,Yes,08-11,NSW,11,0.0
3523,Male,30-39,40-49,,Affluent Customer,No,16-19,NSW,10,0.0
3524,Male,30-39,40-49,Financial Services,Mass Customer,Yes,16-19,NSW,2,0.0
3525,Male,50-59,18-29,,Mass Customer,No,00-03,QLD,3,0.0
3526,Male,80-89,40-49,Telecommunications,High Net Worth,Yes,12-15,NSW,9,0.0
3527,Female,70-79,40-49,Financial Services,High Net Worth,No,16-19,VIC,9,0.0
3528,Male,60-69,50-59,Manufacturing,Mass Customer,Yes,04-07,NSW,10,0.0
3529,Female,30-39,60+,IT,High Net Worth,Yes,16-19,NSW,7,0.0
3530,Male,10-19,40-49,,High Net Worth,Yes,08-11,NSW,8,0.0
3531,Female,0-9,50-59,Retail,Affluent Customer,Yes,08-11,NSW,10,0.0
3532,Female,20-29,30-39,Health,High Net Worth,Yes,04-07,VIC,6,0.0
3533,Male,60-69,30-39,Financial Services,Affluent Customer,Yes,08-11,NSW,5,0.0
3534,Female,90-99,40-49,Manufacturing,Affluent Customer,Yes,00-03,VIC,1,0.0
3535,Female,0-9,18-29,Manufacturing,High Net Worth,No,04-07,NSW,6,0.0
3536,Male,40-49,50-59,Retail,Affluent Customer,No,16-19,VIC,10,0.0
3537,Male,0-9,18-29,Financial Services,Mass Customer,No,04-07,NSW,7,0.0
3538,Male,10-19,40-49,Health,Mass Customer,No,08-11,NSW,9,0.0
3539,Female,90-99,30-39,IT,Mass Customer,Yes,16-19,QLD,7,0.0
3540,Male,40-49,60+,,Mass Customer,Yes,04-07,QLD,8,0.0
3541,Male,70-79,30-39,Health,Mass Customer,No,08-11,NSW,9,0.0
3542,Female,20-29,40-49,Financial Services,Mass Customer,No,08-11,QLD,2,0.0
3543,Female,10-19,30-39,Health,High Net Worth,Yes,20-22,QLD,4,0.0
3544,Female,20-29,18-29,,Affluent Customer,No,00-03,QLD,4,0.0
3545,Female,60-69,40-49,,High Net Worth,No,04-07,VIC,9,0.0
3546,Female,90-99,30-39,Manufacturing,Affluent Customer,Yes,08-11,NSW,12,0.0
3547,Male,10-19,40-49,Financial Services,Affluent Customer,No,08-11,VIC,10,0.0
3548,Male,60-69,60+,,Affluent Customer,No,12-15,VIC,8,0.0
3549,Female,0-9,50-59,Retail,Mass Customer,No,04-07,NSW,9,0.0
3550,Female,50-59,30-39,Retail,Mass Customer,Yes,16-19,NSW,8,0.0
3551,Male,30-39,50-59,Health,Mass Customer,Yes,08-11,QLD,6,0.0
3552,Male,30-39,18-29,Retail,Affluent Customer,Yes,08-11,NSW,7,0.0
3553,Male,90-99,40-49,Health,Mass Customer,No,08-11,VIC,10,0.0
3554,Male,30-39,40-49,IT,Mass Customer,Yes,16-19,NSW,11,0.0
3555,Female,90-99,40-49,Manufacturing,Mass Customer,No,20-22,NSW,12,0.0
3556,Female,30-39,18-29,Manufacturing,High Net Worth,No,00-03,VIC,12,0.0
3557,Female,70-79,40-49,Health,Affluent Customer,No,16-19,QLD,4,0.0
3558,Male,10-19,60+,,High Net Worth,Yes,04-07,QLD,10,0.0
3559,Female,80-89,30-39,Entertainment,High Net Worth,Yes,16-19,QLD,7,0.0
3560,Male,90-99,40-49,Retail,Mass Customer,Yes,04-07,QLD,2,0.0
3561,Female,10-19,50-59,Financial Services,Mass Customer,Yes,04-07,QLD,7,0.0
3562,Female,70-79,40-49,,Affluent Customer,No,08-11,NSW,9,0.0
3563,Female,70-79,30-39,Financial Services,Affluent Customer,No,08-11,QLD,7,0.0
3564,Male,40-49,40-49,,High Net Worth,Yes,16-19,NSW,12,0.0
3566,Male,90-99,40-49,Health,Affluent Customer,Yes,08-11,NSW,9,0.0
3567,Female,10-19,40-49,Financial Services,Affluent Customer,Yes,12-15,QLD,5,0.0
3568,Female,10-19,60+,Retail,Affluent Customer,No,04-07,QLD,9,0.0
3569,Female,20-29,40-49,,Affluent Customer,No,12-15,NSW,8,0.0
3570,Male,10-19,50-59,Entertainment,Mass Customer,No,04-07,VIC,2,0.0
3571,Female,0-9,40-49,Property,Mass Customer,Yes,00-03,VIC,2,0.0
3572,Male,50-59,30-39,Retail,Affluent Customer,Yes,00-03,NSW,8,0.0
3573,Female,60-69,18-29,Manufacturing,Mass Customer,Yes,00-03,QLD,7,0.0
3574,Female,30-39,18-29,Health,Mass Customer,No,04-07,QLD,3,0.0
3575,Female,80-89,40-49,IT,Affluent Customer,Yes,12-15,NSW,4,0.0
3576,Female,10-19,50-59,,Mass Customer,No,08-11,NSW,4,0.0
3577,Male,20-29,50-59,Retail,High Net Worth,No,08-11,QLD,4,0.0
3578,Female,50-59,60+,Property,Mass Customer,No,12-15,NSW,9,0.0
3579,Female,30-39,30-39,Health,High Net Worth,No,20-22,NSW,6,0.0
3580,Female,60-69,40-49,Health,Mass Customer,No,08-11,VIC,7,0.0
3581,Female,30-39,60+,,Mass Customer,Yes,04-07,VIC,9,0.0
3582,Female,60-69,50-59,Property,Mass Customer,No,16-19,NSW,10,0.0
3583,Female,70-79,50-59,Retail,Affluent Customer,No,04-07,NSW,10,0.0
3584,Male,90-99,50-59,Health,Mass Customer,No,08-11,QLD,7,0.0
3585,Female,40-49,50-59,Financial Services,High Net Worth,Yes,20-22,VIC,12,0.0
3586,Female,70-79,40-49,Health,Affluent Customer,No,08-11,NSW,10,0.0
3587,Female,80-89,18-29,,Affluent Customer,No,00-03,NSW,8,0.0
3588,Female,10-19,50-59,Health,Affluent Customer,Yes,16-19,NSW,10,0.0
3589,Female,70-79,50-59,Health,High Net Worth,No,16-19,QLD,8,0.0
3590,Female,30-39,40-49,Manufacturing,Mass Customer,Yes,16-19,NSW,11,0.0
3591,Male,10-19,40-49,Financial Services,Mass Customer,No,08-11,NSW,2,0.0
3592,Male,70-79,60+,,Mass Customer,No,12-15,QLD,6,0.0
3593,Female,70-79,18-29,Retail,Mass Customer,No,04-07,VIC,8,0.0
3594,Male,40-49,30-39,Manufacturing,Mass Customer,No,16-19,VIC,10,0.0
3595,Female,80-89,40-49,Retail,Mass Customer,No,04-07,NSW,10,0.0
3596,Female,50-59,40-49,Retail,Mass Customer,No,20-22,VIC,11,0.0
3597,Male,70-79,60+,Property,Affluent Customer,Yes,16-19,NSW,7,0.0
3598,Male,70-79,18-29,Manufacturing,Affluent Customer,Yes,04-07,NSW,2,0.0
3599,Male,10-19,60+,,High Net Worth,Yes,04-07,NSW,12,0.0
3600,Male,80-89,50-59,,Mass Customer,No,16-19,VIC,8,0.0
3601,Female,80-89,40-49,IT,Mass Customer,No,16-19,NSW,7,0.0
3602,Female,20-29,30-39,Health,Mass Customer,No,12-15,NSW,6,0.0
3603,Male,90-99,60+,Retail,Mass Customer,Yes,12-15,NSW,2,0.0
3604,Male,0-9,40-49,Health,High Net Worth,Yes,08-11,NSW,8,0.0
3605,Male,50-59,18-29,,Mass Customer,No,04-07,QLD,7,0.0
3606,Female,50-59,60+,,High Net Worth,No,12-15,VIC,7,0.0
3607,Male,90-99,18-29,Health,Mass Customer,No,00-03,NSW,11,0.0
3608,Male,80-89,40-49,Argiculture,High Net Worth,No,08-11,NSW,10,0.0
3609,Male,60-69,18-29,Manufacturing,Mass Customer,No,04-07,NSW,9,0.0
